"PUSH Marketing & Promotions","310%","$4.1m","Human Resources","Arizona","Phoenix",25,
"AASKI Technology","310%","$51.1m","Engineering","New Jersey","New York City",173,
"Omneity Billing","310%","$4.4m","Health","California","Los Angeles",102,
"Lumenate","310%","$150.6m","IT Services","Texas","Dallas",211,
"Patina Solutions","309%","$14.4m","Human Resources","Wisconsin","Milwaukee-Waukesha-West Allis WI",232,
"Crunchy Logistics","309%","$2.5m","IT Services","Florida","Orlando FL",15,
"Frontline Source Group","309%","$11.3m","Human Resources","Texas","Dallas",31,
"Thunder Bay Builders","308%","$9.3m","Construction","Florida","Tampa",45,
"Centre Technologies","308%","$33.3m","IT Services","Texas","Houston",70,
"Strive Physical Therapy","308%","$5.1m","Health","New Jersey","Philadelphia",88,
"Autoshop Solutions","308%","$2.5m","Advertising & Marketing","North Carolina","Raleigh-Cary NC",25,
"AppNeta","307%","$9.7m","Business Products & Services","Massachusetts","Boston",108,
"BWBacon Group","307%","$3.4m","Human Resources","Colorado","Denver",8,
"Dfuse Technologies","307%","$4.5m","IT Services","Virginia","Washington DC",16,
"HydroPeptide","307%","$7.8m","Consumer Products & Services","Washington","Seattle",30,
"Oak Mortgage Group","307%","$2.7m","Financial Services","Texas","Dallas",33,
"The Millennium Group International","306%","$3.5m","Government Services","Virginia","Washington DC",25,
"DATUM","306%","$3.8m","IT Services","Maryland","Baltimore",24,
"H&F Bread Company","306%","$3.9m","Food & Beverage","Georgia","Atlanta",105,
"Makosi","306%","$8.9m","Financial Services","New York","New York City",80,
"Arke","306%","$6.9m","Advertising & Marketing","Georgia","Atlanta",33,
"Profuse Solutions","305%","$2.2m","IT Services","California","Los Angeles",30,
"Keller Williams Capital Properties","305%","$38.2m","Real Estate","District of Columbia","Washington DC",558,
"Goldfish Medical Staffing","305%","$14.4m","Health","Texas","Dallas",32,
"Affinity Group Management","305%","$14m","Real Estate","Missouri","Kansas City MO-KS",60,
"The Talance Group","304%","$9.1m","Business Products & Services","Texas","Houston",18,
"eSchoolView","304%","$2.2m","Education","Ohio","Columbus OH",15,
"Momentum Solutionz","303%","$2.8m","IT Services","Virginia","Roanoke VA",2,
"QueBIT","303%","$19.8m","IT Services","New York","New York City",55,
"Varrow","303%","$126.8m","IT Services","North Carolina","Greensboro-High Point NC",128,
"Mosquito Squad","303%","$17.1m","Consumer Products & Services","Virginia","Richmond VA",33,
"Crawford Thomas Recruiting","303%","$2.9m","Human Resources","Florida","Orlando FL",25,
"Blue Corona","302%","$3.8m","Advertising & Marketing","Maryland","Washington DC",28,
"R3 Strategic Support Group","302%","$7.2m","Government Services","California","San Diego",59,
"Avant-Garde Solutions","302%","$2m","IT Services","Massachusetts","Boston",19,
"ScanDigital","302%","$5.6m","Consumer Products & Services","California","Los Angeles",48,
"Fulton Communications","301%","$27m","Telecommunications","Georgia","Atlanta",139,
"Summerset Professional Grills","300%","$9m","Consumer Products & Services","California","Los Angeles",15,
"Kord Technologies","300%","$10.9m","Government Services","Alabama","Huntsville AL",73,
"Bell Sports Marketing","300%","$6.3m","Retail","Arizona","Phoenix",19,
"WOW Baking Company","300%","$4.9m","Food & Beverage","Washington","Seattle",42,
"Medical Solutions","300%","$126.1m","Health","Nebraska","Omaha-Council Bluffs NE-IA",1107,
"SMRC","300%","$11.8m","Government Services","Virginia","Washington DC",197,
"Box Office Ticket Sales","300%","$22.5m","Consumer Products & Services","Nebraska","Omaha-Council Bluffs NE-IA",45,
"Stratus Prep","299%","$4m","Education","New York","New York City",10,
"Accurate Group","299%","$66.3m","Real Estate","Ohio","Cleveland",226,
"Spreadshirt","299%","$37.7m","Retail","Massachusetts","Boston",167,
"Azzur Group","298%","$11.7m","Health","Pennsylvania","Philadelphia",110,
"ESAC","298%","$9.8m","Health","Maryland","Washington DC",30,
"GSI","298%","$13.1m","IT Services","Georgia","Atlanta",53,
"Element Three","298%","$3.4m","Advertising & Marketing","Indiana","Indianapolis IN",29,
"Strategic Wealth Partners","297%","$2.6m","Financial Services","Ohio","Cleveland",14,
"A3 Communications","297%","$17.5m","IT Services","South Carolina","Columbia SC",48,
"Energy 1","297%","$2.6m","Energy","Montana","Bozeman MT",9,
"TSPi","297%","$28.4m","IT Services","Virginia","Washington DC",51,
"LiveLife Fashions","297%","$16.9m","Consumer Products & Services","California","Los Angeles",38,
"Desert Jet","296%","$8.7m","Logistics & Transportation","California","El Centro CA",24,
"Hunt Telecommunications","296%","$16.3m","Telecommunications","Louisiana","New Orleans-Metairie LA",62,
"G.A.S.","296%","$3.4m","Environmental Services","Oklahoma","Elk City OK",18,
"ClearShark","296%","$95.8m","IT Services","Maryland","Baltimore",41,
"RoundTower Technologies","295%","$86.5m","IT Services","Ohio","Cincinnati",110,
"MindBody","295%","$48.7m","Software","California","undefined",818,
"Buildium","295%","$7.5m","Software","Massachusetts","Boston",67,
"Falcon Containers","295%","$16m","Manufacturing","Texas","Austin",30,
"Surge","295%","$6m","IT Services","Washington","Seattle",73,
"Invenios","295%","$12.9m","Manufacturing","California","Santa Barbara-Santa Maria-Goleta CA",77,
"Flexible Innovations","295%","$6.8m","Business Products & Services","Texas","Dallas",13,
"Sold Out Solutions","295%","$2.8m","Retail","Georgia","Atlanta",1,
"Farmer Lumpe"," & McClelland Advertising Agency","294%","$9.5m","Advertising & Marketing","Ohio","Columbus OH",42
"Purch","294%","$62.1m","Media","New York","New York City",298,
"Katalyst Group","294%","$2m","Human Resources","California","Los Angeles",6,
"PhysAssist Scribes","294%","$29.3m","Health","Texas","Dallas",1442,
"Horizontal Integration","294%","$44.3m","IT Services","Minnesota","Minneapolis",372,
"Curse","293%","$24.4m","Media","Alabama","Valley AL",76,
"Double Line Partners","293%","$15.1m","Education","Texas","Austin",75,
"Immersion Consulting","293%","$16m","Government Services","Maryland","Baltimore",56,
"NGP VAN","293%","$19.7m","Software","District of Columbia","Washington DC",150,
"Red Privet","293%","$2.7m","Business Products & Services","Pennsylvania","Harrisburg-Carlisle PA",32,
"Three Wire Systems","293%","$75.2m","Government Services","Virginia","Washington DC",52,
"Daybreak IT Solutions","292%","$3.2m","IT Services","Virginia","Richmond VA",45,
"E-Aspire IT","291%","$3.1m","IT Services","New Jersey","Trenton-Ewing NJ",32,
"Tallwave","291%","$2.3m","Business Products & Services","Arizona","Phoenix",27,
"Emergency Planning Management","291%","$8m","Government Services","Virginia","Washington DC",30,
"H&S Resources","291%","$10.1m","Government Services","Maryland","Baltimore",115,
"Executech","291%","$4.8m","IT Services","Utah","Salt Lake City",36,
"Lief Labs","291%","$5.3m","Health","California","Los Angeles",22,
"Door To Door Organics","291%","$26.5m","Food & Beverage","Colorado","Boulder CO",262,
"KELL Partners","290%","$2.7m","Business Products & Services","Texas","Austin",15,
"Andiamo Partners","290%","$8.3m","Human Resources","New York","New York City",23,
"Dexclusive.com","290%","$27.8m","Retail","Florida","Miami",9,
"Freshpet","290%","$63.1m","Consumer Products & Services","New Jersey","New York City",100,
"Chartis Consulting","290%","$4.9m","Government Services","Virginia","Washington DC",29,
"Precision Precast Erectors","290%","$3.9m","Construction","Idaho","Coeur d'Alene ID",20,
"Light Efficient Design","290%","$9.3m","Manufacturing","Illinois","Chicago",11,
"DASECO Electrical","290%","$2m","Energy","Massachusetts","Barnstable Town MA",11,
"FINFROCK","290%","$87.7m","Construction","Florida","Orlando FL",272,
"Ticketracker","290%","$4.5m","Software","Indiana","Anderson IN",15,
"Alta Vista Solutions","289%","$26.1m","Engineering","California","San Francisco",135,
"Brafton","289%","$21m","Advertising & Marketing","Massachusetts","Boston",329,
"1st Equity Title & Closing Services","289%","$3.2m","Real Estate","New York","New York City",15,
"Employer Flexible","289%","$374m","Human Resources","Texas","Houston",116,
"iMethods","288%","$10.9m","IT Services","Florida","Jacksonville FL",21,
"Strategic Communications","288%","$97.3m","IT Services","Kentucky","Louisville/Jefferson KY-IN",34,
"Electrosoft Services","288%","$9.3m","IT Services","Virginia","Washington DC",30,
"DAS Health","288%","$4.9m","Health","Florida","Tampa",31,
"Strike","287%","$745.3m","Energy","Texas","Houston",2958,
"Audacious Inquiry","287%","$9.9m","Software","Maryland","Baltimore",36,
"Edge Partnerships","287%","$3.2m","Advertising & Marketing","Michigan","Lansing-East Lansing MI",8,
"iDrive Logistics","287%","$9.2m","Logistics & Transportation","Utah","Provo-Orem UT",8,
"Proxy Personnel","287%","$5.8m","Human Resources","District of Columbia","Washington DC",75,
"ThunderCat Technology","287%","$340.1m","Software","Virginia","Washington DC",41,
"Menchie's Frozen Yogurt","287%","$190.7m","Food & Beverage","California","Los Angeles",5625,
"Elwood Staffing","287%","$762.8m","Human Resources","Indiana","Columbus IN",938,
"Health Catalyst","287%","$4.5m","Health","Utah","Salt Lake City",134,
"Continental Health Alliance","286%","$4.2m","Insurance","Tennessee","Nashville",25,
"PriorityOne Group","286%","$3.4m","Health","New Jersey","New York City",19,
"Xpert Technologies","286%","$2m","IT Services","Michigan","Detroit",9,
"BookPal","286%","$5m","Consumer Products & Services","California","Los Angeles",8,
"Stratosphere Quality","286%","$80.6m","Manufacturing","Indiana","Indianapolis IN",1299,
"Canary","285%","$99.3m","Energy","Colorado","Denver",362,
"Peloton","285%","$12.2m","Business Products & Services","Massachusetts","Boston",62,
"TISTA Science and Technology","285%","$21.6m","Government Services","Maryland","Washington DC",150,
"SADA Systems","285%","$28.4m","IT Services","California","Los Angeles",91,
"Spot Freight","284%","$21.1m","Logistics & Transportation","Indiana","Indianapolis IN",8,
"Sundia","284%","$39.1m","Food & Beverage","California","San Francisco",8,
"Stimulant","284%","$4.7m","Software","California","San Francisco",14,
"Professional Consulting","283%","$2.7m","IT Services","Minnesota","Minneapolis",13,
"Datavail","283%","$24m","IT Services","Colorado","Denver",425,
"The Royster Group","283%","$8.7m","Human Resources","Georgia","Atlanta",43,
"Redhorse","283%","$8.2m","Engineering","California","San Diego",82,
"IHRC","283%","$8.6m","Health","Georgia","Atlanta",101,
"Celigo","283%","$6.3m","Software","California","San Francisco",64,
"McWire electric","283%","$3.1m","Construction","California","San Diego",37,
"Copious","283%","$4m","Advertising & Marketing","Oregon","Portland OR",21,
"Walker-Miller Energy Services","283%","$3.2m","Energy","Michigan","Detroit",26,
"Zivelo","283%","$11.6m","Computer Hardware","Arizona","Phoenix",27,
"Rimm-Kaufman Group","282%","$22.2m","Advertising & Marketing","Virginia","Charlottesville VA",193,
"Spartina 449","281%","$12.6m","Retail","South Carolina","Hilton Head Island-Beaufort SC",28,
"Cogistix","281%","$2.8m","Software","Ohio","Youngstown-Warren-Boardman OH-PA",19,
"Core Business Services","280%","$2.4m","IT Services","Oregon","Medford OR",23,
"United Global Technologies","280%","$9.2m","IT Services","North Carolina","Charlotte",75,
"Royal Buying Group","280%","$368.7m","Advertising & Marketing","Illinois","Chicago",32,
"Litigation Services","280%","$33.5m","Business Products & Services","Nevada","Las Vegas-Paradise NV",115,
"MetaRetail","280%","$12.2m","Retail","Connecticut","Bridgeport-Stamford-Norwalk CT",28,
"Matrix Achievement Group","280%","$2.1m","Business Products & Services","Tennessee","Memphis TN-MS-AR",2,
"Dash Two","279%","$6.2m","Advertising & Marketing","California","Los Angeles",13,
"BridgePhase","279%","$3.8m","IT Services","Virginia","Washington DC",25,
"lawn butler","279%","$5m","Construction","Utah","Ogden-Clearfield UT",103,
"Integra Networks","279%","$22.7m","Telecommunications","New York","Albany-Schenectady-Troy NY",39,
"TargetCW","279%","$83.8m","Human Resources","California","San Diego",45,
"Mail Shark","278%","$7.8m","Advertising & Marketing","Pennsylvania","Lancaster PA",33,
"STAR Collaborative","278%","$18.4m","Human Resources","Minnesota","Minneapolis",7,
"VersaTech","278%","$5.1m","IT Services","Maryland","Baltimore",25,
"Headspring","278%","$9.8m","IT Services","Texas","Austin",49,
"CLEAResult","278%","$157.7m","Energy","Texas","Austin",1184,
"Audubon Engineering","278%","$144.4m","Energy","Texas","Houston",611,
"babyganics","277%","$30m","Health","New York","New York City",37,
"Benz Communications","277%","$4.1m","Human Resources","California","San Francisco",24,
"Game Over Videogames","276%","$2m","Retail","Texas","Austin",43,
"Network Services Solutions","276%","$13.5m","Telecommunications","Nevada","Reno-Sparks NV",16,
"WDS","276%","$154.7m","Logistics & Transportation","South Carolina","Charlotte",92,
"Eating Recovery Center","275%","$52.5m","Health","Colorado","Denver",539,
"La Familia Pawn & Jewelry","275%","$32.2m","Financial Services","Florida","Orlando FL",239,
"RAMPS International","275%","$8.2m","IT Services","New Jersey","New York City",99,
"Renters Warehouse","275%","$12.2m","Real Estate","Minnesota","Minneapolis",130,
"Preventure","274%","$10.7m","Health","Rhode Island","Providence-New Bedford-Fall River RI-MA",143,
"Platinum Advisor Strategies","274%","$2.6m","Financial Services","Florida","Ocala FL",23,
"Custom Media Environments","274%","$3.9m","Business Products & Services","New York","New York City",14,
"PureFormulas.com","274%","$36.4m","Health","Florida","Miami",90,
"PulseTV","274%","$12.1m","Retail","Illinois","Chicago",44,
"VAVi Sport and Social","273%","$8m","Consumer Products & Services","California","San Diego",7,
"Marrick Medical Finance","273%","$9.6m","Health","Colorado","Denver",27,
"WaterFilters.net","273%","$38.3m","Retail","Minnesota","Red Wing MN",60,
"Stearns Lending","273%","$473m","Financial Services","California","Los Angeles",1387,
"InquisIT","273%","$12.6m","IT Services","Virginia","Washington DC",102,
"Walker Sands Communications","273%","$3.8m","Advertising & Marketing","Illinois","Chicago",43,
"REI Network","273%","$2.1m","Real Estate","Texas","Houston",7,
"Platinum Realty","272%","$11m","Real Estate","Kansas","Kansas City MO-KS",10,
"Grass4sale.com","272%","$2.1m","Retail","Texas","San Antonio TX",13,
"Precision Painting & Decorating","272%","$2.5m","Construction","Illinois","Chicago",28,
"LunaMetrics","272%","$2.2m","Business Products & Services","Pennsylvania","Pittsburgh PA",18,
"DXagency","272%","$5.7m","Advertising & Marketing","New Jersey","New York City",40,
"American Dream Home Improvement","272%","$43.2m","Construction","Illinois","Chicago",150,
"Avionte","272%","$8.8m","Human Resources","Minnesota","Minneapolis",84,
"Seismic Audio","272%","$5.8m","Retail","Tennessee","Memphis TN-MS-AR",13,
"GWG","272%","$33m","Insurance","Minnesota","Minneapolis",32,
"ISHPI","271%","$22.8m","IT Services","South Carolina","Charleston-North Charleston SC",175,
"Duchateau","271%","$35.6m","Construction","California","San Diego",48,
"Studio Calico","271%","$5m","Consumer Products & Services","Kentucky","Bowling Green KY",45,
"Krilogy Financial","271%","$2.5m","Financial Services","Missouri","St. Louis MO-IL",28,
"ERP Professionals","271%","$7.5m","IT Services","Georgia","Atlanta",6,
"TDBBS","271%","$24m","Consumer Products & Services","Virginia","Richmond VA",87,
"Suna Solutions","270%","$33.6m","Business Products & Services","California","San Francisco",39,
"Graphics and More","270%","$2.1m","Retail","California","Sacramento CA",11,
"WebpageFX","270%","$4.9m","Advertising & Marketing","Pennsylvania","Harrisburg-Carlisle PA",52,
"NikSoft Systems","270%","$19.9m","IT Services","Virginia","Washington DC",100,
"Intone Networks","270%","$24.7m","IT Services","New Jersey","New York City",270,
"G3 Communications","270%","$3.7m","Media","New Jersey","New York City",32,
"ShopJimmy.com","270%","$21.8m","Retail","Minnesota","Minneapolis",90,
"Affirma Consulting","269%","$13.4m","Business Products & Services","Washington","Seattle",125,
"Square Root","268%","$7m","Software","Texas","Austin",26,
"Network Solutions Provider","268%","$9.6m","Telecommunications","California","Los Angeles",27,
"Bubba Brands","268%","$38.8m","Consumer Products & Services","Georgia","Atlanta",18,
"The Select Group","268%","$64.3m","Human Resources","North Carolina","Raleigh NC",159,
"Holst Architecture","268%","$4.9m","Construction","Oregon","Portland OR",28,
"Dynamic Events","268%","$4.4m","Business Products & Services","Washington","Portland OR",44,
"Madison Logic","268%","$18.7m","Advertising & Marketing","New York","New York City",55,
"Creminelli Fine Meats","268%","$9m","Food & Beverage","Utah","Salt Lake City",38,
"Three Ships","267%","$3.1m","Advertising & Marketing","North Carolina","Raleigh-Cary NC",20,
"Blue Moon Construction","267%","$2.3m","Construction","Virginia","Washington DC",5,
"Ustream","267%","$21.8m","Media","California","San Francisco",177,
"NetProspex","267%","$13.6m","Advertising & Marketing","Massachusetts","Boston",115,
"CapStar Bank","266%","$36.2m","Financial Services","Tennessee","Nashville",126,
"Convene (New York NY)","266%","$18.5m","Business Products & Services","New York","New York City",88,
"Washington Street Properties","266%","$2.2m","Real Estate","New York",,10,
"The Nerdery","266%","$51.8m","Software","Minnesota","Minneapolis",457,
"Copper River IT","266%","$79.8m","IT Services","Virginia","Washington DC",137,
"Alego Health","266%","$8.7m","Health","Ohio","Cleveland",403,
"First Choice Emergency Rooms","265%","$177.5m","Health","Texas","Dallas",837,
"Home Base Appraisal Management","265%","$3.3m","Real Estate","Utah","Salt Lake City",180,
"Nine Space","265%","$2.6m","Consumer Products & Services","California","Los Angeles",10,
"Nassau National Cable","265%","$4.1m","Business Products & Services","New York","New York City",7,
"Elite Pacific Properties","265%","$5.5m","Real Estate","Hawaii","Urban Honolulu HI",6,
"School Tech Supply","265%","$16.7m","Education","California","Oxnard-Thousand Oaks-Ventura CA",49,
"Driven Local","265%","$9.4m","Advertising & Marketing","New York","New York City",70,
"Infolob Solutions","265%","$14.2m","IT Services","Texas","Dallas",130,
"Resonate","265%","$19.1m","Advertising & Marketing","Virginia","Washington DC",93,
"Complete Nutrition","265%","$95.3m","Health","Nebraska","Omaha-Council Bluffs NE-IA",65,
"WhenToManage","264%","$2m","Retail","Connecticut","Bridgeport-Stamford-Norwalk CT",23,
"MattressInsider.com","264%","$2m","Retail","Colorado","Denver",5,
"Digital Operative","264%","$2.1m","Advertising & Marketing","California","San Diego",24,
"AtSite","264%","$9m","Energy","District of Columbia","Washington DC",40,
"Southend Exteriors","263%","$20.9m","Construction","North Carolina","Charlotte",24,
"Aleva Stores","263%","$30.3m","Retail","Michigan","Detroit",42,
"i-Connect","263%","$4m","IT Services","Virginia","Washington DC",23,
"Volver Holdings","263%","$27.1m","Logistics & Transportation","Pennsylvania","Reading PA",300,
"Stratagem Group","263%","$2m","IT Services","Colorado","Denver",18,
"Deegit","263%","$21.4m","IT Services","Illinois","Chicago",205,
"CharTec","262%","$10.3m","IT Services","California","Bakersfield CA",40,
"Wellcentive","262%","$4m","Health","Georgia","Atlanta",67,
"R2 Unified Technologies","262%","$9m","IT Services","Florida","Miami",16,
"AZ Tech Finders","262%","$2.9m","Human Resources","Arizona","Phoenix",11,
"QDI Stone","262%","$25.3m","Consumer Products & Services","Arizona","Phoenix",44,
"UpClear","262%","$2m","Software","New York","New York City",12,
"SwimKids Swim Schools","262%","$5.2m","Education","Virginia","Washington DC",248,
"ndVOR Solutions","261%","$2.6m","IT Services","New Jersey","Trenton-Ewing NJ",55,
"INSIGHT2PROFIT","261%","$9.3m","Business Products & Services","Ohio","Cleveland",40,
"ARCO/Murray National Construction","261%","$128.2m","Construction","Illinois","Chicago",58,
"Neighborhood Loans","261%","$3m","Financial Services","Illinois","Chicago",70,
"Rural Sourcing","261%","$11.8m","IT Services","Georgia","Atlanta",146,
"Zoes Kitchen","260%","$116.3m","Food & Beverage","Texas","Dallas",2,
"Subzero Engineering","260%","$9.4m","Manufacturing","Utah","Salt Lake City",0,
"Kemp Ruge & Green Law Group","260%","$2.5m","Business Products & Services","Florida","Tampa",12,
"Gigaom","260%","$14.3m","Media","California","San Francisco",73,
"TWO95 International","260%","$5.6m","IT Services","New Jersey","Philadelphia",95,
"Enow","259%","$3.1m","Software","California","Los Angeles",17,
"123Stores","259%","$21.3m","Retail","New York","New York City",130,
"Appleton","258%","$6.4m","Education","Alabama","Huntsville AL",14,
"Bisnow Media","258%","$13.7m","Real Estate","New York","New York City",70,
"Talmer Bancorp","258%","$179.7m","Financial Services","Michigan","Detroit",1,
"Blue Sky MD","258%","$2.9m","Health","North Carolina","Asheville NC",29,
"First Guaranty Mortgage","258%","$106.3m","Financial Services","Virginia","Washington DC",290,
"Vertek Solutions","257%","$12.5m","Human Resources","Tennessee","Nashville",20,
"Eid Passport","257%","$39.4m","Security","Oregon","Portland OR",247,
"ApplicantPro","257%","$2.8m","Human Resources","Utah","Provo-Orem UT",38,
"Bocchino & Donato","257%","$2.2m","Financial Services","Florida","Naples-Marco Island FL",47,
"Regulatory & Quality Solutions","257%","$6.1m","Business Products & Services","Pennsylvania","Pittsburgh PA",38,
"Lone Star State Construction","257%","$3m","Construction","Texas","San Antonio TX",13,
"Chinese American IPA","256%","$17.2m","Health","New York","New York City",22,
"infojini","256%","$7.1m","IT Services","Maryland","Baltimore",64,
"Clarity Partners","256%","$10.1m","IT Services","Illinois","Chicago",80,
"Switchback Group","255%","$5.1m","Manufacturing","Ohio","Akron OH",16,
"AmeriMex Communications","255%","$27.7m","Telecommunications","Georgia","Atlanta",30,
"Daniel Defense","255%","$55.6m","Manufacturing","Georgia","Savannah GA",222,
"AffiniPay","254%","$9.4m","Financial Services","Texas","Austin",37,
"Zoosk","254%","$178.2m","Consumer Products & Services","California","San Francisco",182,
"Boost Technologies","254%","$19.5m","Business Products & Services","Ohio","Dayton OH",65,
"Livingly Media","254%","$10.5m","Media","California","San Francisco",48,
"Clearview Energy","254%","$63.5m","Energy","Texas","Dallas",37,
"Jewell Machinery","254%","$2.8m","Business Products & Services","Virginia","Roanoke VA",13,
"Eastern Union Funding","253%","$13.1m","Real Estate","New Jersey","New York City",110,
"inSegment","253%","$5m","Advertising & Marketing","Massachusetts","Boston",36,
"Growth Acceleration Partners","253%","$9.6m","Software","Texas","Austin",168,
"BlackLine","253%","$36.5m","Software","California","Los Angeles",195,
"Symons Ambulance","252%","$5.6m","Health","California","Riverside-San Bernardino-Ontario CA",225,
"Sovereign Systems","252%","$56.1m","IT Services","Georgia","Atlanta",34,
"Succeed Management Solutions","252%","$3.5m","Software","Oregon","Portland OR",35,
"Kinnser Software","252%","$25m","Health","Texas","Austin",135,
"CTE Logistics","252%","$3.3m","Logistics & Transportation","Washington","Seattle",13,
"JSL Technologies","252%","$4.4m","Government Services","California","Oxnard-Thousand Oaks-Ventura CA",73,
"HireAHelper","251%","$7.9m","Logistics & Transportation","California","San Diego",15,
"Rickshaw Bagworks","251%","$2.4m","Consumer Products & Services","California","San Francisco",30,
"Inspirage","251%","$35.1m","Business Products & Services","Washington","Seattle",210,
"OnBrand24","251%","$11.3m","Business Products & Services","Massachusetts","Boston",400,
"TrueCar","251%","$133.9m","Consumer Products & Services","California","Los Angeles",361,
"Five Star Franchising","251%","$5.8m","Business Products & Services","Utah","Provo-Orem UT",1000,
"Netwrix","251%","$8.5m","Software","California","Los Angeles",106,
"NAPA Center","251%","$2m","Health","California","Los Angeles",25,
"Gibson Athletic","250%","$12.5m","Health","Colorado","Denver",85,
"Surveying and Mapping","250%","$127.4m","Engineering","Texas","Austin",690,
"Aldridge","250%","$10.8m","IT Services","Texas","Houston",41,
"New Horizon Security Services","250%","$15m","Security","Virginia","Washington DC",567,
"Column Five","250%","$5.5m","Advertising & Marketing","California","Los Angeles",48,
"Kavaliro","249%","$26.4m","Human Resources","Florida","Orlando FL",300,
"e-Cycle","249%","$23m","Environmental Services","Ohio","Columbus OH",76,
"Lumitec Lighting","249%","$7m","Manufacturing","Florida","Miami",31,
"GetWellNetwork","248%","$52.1m","Health","Maryland","Washington DC",222,
"Decypher Technologies","248%","$18.8m","IT Services","Texas","San Antonio TX",240,
"ConnectedLiving","248%","$3.9m","Consumer Products & Services","Massachusetts","Boston",30,
"Merchandize Liquidators","248%","$7.6m","Business Products & Services","Florida","Miami",16,
"Anserteam Workforce Solutions","248%","$20.9m","Human Resources","Texas","Dallas",6,
"Miller/Howard Investments","248%","$21.7m","Financial Services","New York","Kingston NY",50,
"Late July Organic Snacks","248%","$28.9m","Food & Beverage","Massachusetts","Barnstable Town MA",20,
"SynCardia Systems","248%","$20.7m","Health","Arizona","Tucson AZ",78,
"True North Management Services","247%","$9.9m","Telecommunications","Missouri","St. Louis MO-IL",89,
"AnchorFree","247%","$28.7m","Security","California","San Jose",75,
"Intact Technology","247%","$25.8m","IT Services","Maryland","Washington DC",80,
"LoadDelivered","247%","$44.5m","Logistics & Transportation","Illinois","Chicago",60,
"Tanga.com","247%","$17.6m","Consumer Products & Services","Arizona","Phoenix",30,
"Novasyte","247%","$6.2m","Health","California","San Diego",100,
"WheelsOnsite USA","247%","$2m","Consumer Products & Services","Virginia","Washington DC",23,
"HGS Worldwide","247%","$18.1m","Government Services","Virginia","Washington DC",25,
"Spirit Environmental","246%","$5.1m","Environmental Services","Texas","Houston",35,
"Bill Austin & Associates","246%","$2.1m","Business Products & Services","Indiana","Columbus IN",24,
"Aquatherm","246%","$21.5m","Construction","Utah","Provo-Orem UT",45,
"SemiNex","245%","$2.4m","Engineering","Massachusetts","Boston",5,
"Entrance","245%","$7.6m","Energy","Texas","Houston",58,
"SKYE Associates","245%","$12.9m","Business Products & Services","Maryland","Washington DC",45,
"Communitas Hospitality","245%","$3.4m","Food & Beverage","Georgia","Atlanta",70,
"Advanced Enterprises of NW FL","245%","$68.7m","Advertising & Marketing","Florida","Pensacola-Ferry Pass-Brent FL",543,
"Cambridge Sound Management","245%","$13.1m","Business Products & Services","Massachusetts","Boston",35,
"Vista Applied Solutions Group","245%","$7.5m","IT Services","Virginia","Washington DC",62,
"Trexin Consulting","244%","$18m","IT Services","Minnesota","Minneapolis",81,
"You Need A Budget","244%","$4.2m","Financial Services","Utah","Provo-Orem UT",25,
"Compass Solutions","244%","$11.7m","IT Services","District of Columbia","Washington DC",21,
"MCT TRADING","244%","$9.2m","Business Products & Services","California","San Diego",50,
"Dynamit","244%","$4.8m","IT Services","Ohio","Columbus OH",43,
"Point 2 Point Global Security","244%","$22m","Security","Texas","Dallas",613,
"ABIP CPAs","243%","$5m","Financial Services","Texas","Houston",48,
"Fractal Analytics","243%","$22.8m","Business Products & Services","California","San Francisco",511,
"BAIR Analytics","243%","$5.8m","Government Services","Colorado","Denver",39,
"DirecLogix","243%","$4.7m","IT Services","Florida","Miami",14,
"Agio","242%","$21.7m","IT Services","New York","New York City",138,
"Granbury Solutions","242%","$10.2m","Food & Beverage","Texas","Dallas",106,
"Vdart","242%","$31.8m","IT Services","Georgia","Atlanta",231,
"nexVortex","241%","$7.1m","Telecommunications","Virginia","Washington DC",32,
"SEI - Phoenix","241%","$3m","IT Services","Arizona","Phoenix",17,
"Proje","241%","$7.4m","Health","Texas","Houston",30,
"RE/MAX Insight","241%","$2.6m","Real Estate","New Hampshire","Boston",3,
"ClickAway","241%","$20.3m","Business Products & Services","California","San Jose",110,
"BERRICLE","241%","$2.7m","Retail","New York","New York City",10,
"Mixpo","240%","$14.1m","Advertising & Marketing","Washington","Seattle",89,
"Freshlunches","240%","$3.3m","Food & Beverage","California","Los Angeles",89,
"Schaefer Enterprises","240%","$6.6m","Insurance","New York","New York City",11,
"Atlanta Communities Real Estate Brokerage","240%","$25.3m","Real Estate","Georgia","Atlanta",499,
"Bank Associates Merchant Services","240%","$3.2m","Financial Services","New York","New York City",3,
"LPS Integration","239%","$105.7m","IT Services","Tennessee","Nashville",61,
"Provident Trust Group","239%","$6.9m","Financial Services","Nevada","Las Vegas-Henderson-Paradise NV",33,
"Hard Rock Stone Works","239%","$8.9m","Manufacturing","Michigan","Detroit",48,
"Datalot","239%","$20.1m","Business Products & Services","New York","New York City",104,
"Ob Hospitalist Group","239%","$74.5m","Health","South Carolina","Greenville-Anderson-Mauldin SC",329,
"One Source Networks","239%","$51.2m","Telecommunications","Texas","Austin",71,
"g2 revolution","238%","$5.6m","Environmental Services","Illinois","Chicago",35,
"Tim O'Brien Homes","238%","$51.1m","Real Estate","Wisconsin","Milwaukee-Waukesha-West Allis WI",42,
"Decorplanet.com","238%","$18.9m","Retail","New York","New York City",73,
