"Corvette Mods","565%","$4m","Retail","Texas","Dallas",9,
"New York Global Consultants","563%","$4.1m","IT Services","New York","New York City",35,
"InfoTrust","562%","$2m","Advertising & Marketing","Ohio","Cincinnati",20,
"Limeade","561%","$12.8m","Human Resources","Washington","Seattle",115,
"FTS","561%","$3m","Financial Services","New York","New York City",40,
"Peak Capital Partners","560%","$87.8m","Real Estate","Utah","Provo-Orem UT",200,
"4moms","560%","$43.7m","Consumer Products & Services","Pennsylvania","Pittsburgh PA",180,
"OpenArc","560%","$4.3m","IT Services","Pennsylvania","Pittsburgh PA",64,
"McDonald Hearing Aid Center","559%","$12.5m","Health","California","Sacramento--Arden-Arcade--Roseville CA",75,
"Recruitment Management Consultants","559%","$3.4m","IT Services","Michigan","Lansing-East Lansing MI",22,
"Alcohol by Volume","559%","$8.8m","Food & Beverage","California","Salinas CA",7,
"BuyBackWorld","558%","$3.8m","Consumer Products & Services","New York","New York City",18,
"AARE","558%","$2.5m","Real Estate","California","San Diego",48,
"EcoSense Lighting","556%","$23.4m","Manufacturing","California","Los Angeles",69,
"J2 Solutions","554%","$3.5m","IT Services","Pennsylvania","Philadelphia",34,
"SleepSafe Drivers","553%","$4.3m","Health","Kansas","Kansas City MO-KS",9,
"Barney Butter","553%","$13.1m","Food & Beverage","California","Fresno CA",50,
"Odyssey Fire Protection","552%","$4.1m","Construction","North Carolina","Wilmington NC",34,
"EAU DE LUXE","551%","$3.7m","Retail","New York","New York City",8,
"MaxHome","549%","$8.8m","Construction","Louisiana","New Orleans-Metairie-Kenner LA",40,
"Collective Bias","548%","$21.2m","Advertising & Marketing","Arkansas","Fayetteville-Springdale-Rogers AR-MO",104,
"EHD Technologies","547%","$28m","Business Products & Services","Tennessee","Nashville-Davidson--Murfreesboro--Franklin TN",310,
"Refinery29","546%","$51.3m","Media","New York","New York City",205,
"Confirm Biosciences","546%","$7.1m","Health","California","San Diego",29,
"BridgeHealth Medical","546%","$7.2m","Health","Colorado","Denver-Aurora CO",35,
"VeracityColab","545%","$3m","Media","California","Los Angeles",21,
"CommunicateHealth","545%","$6m","Health","Massachusetts","Springfield MA",36,
"Toussaint and Company","545%","$2.4m","Human Resources","Indiana","Indianapolis IN",2,
"Flexground","545%","$8.1m","Construction","Arizona","Phoenix",26,
"Spoken Communications","544%","$22.4m","Telecommunications","Washington","Seattle",57,
"ABMCG","544%","$2.3m","IT Services","Florida","Orlando FL",30,
"Technomax","542%","$6.3m","IT Services","New Jersey","Trenton-Ewing NJ",74,
"Davis Defense Group","542%","$18.7m","Government Services","Virginia","Washington DC",394,
"Open Lending","541%","$12.5m","Financial Services","Texas","Austin",31,
"BES Design/Build","541%","$15.6m","Construction","Alabama","Daphne-Fairhope-Foley AL",95,
"DATUM","540%","$8.9m","IT Services","Maryland","Baltimore",48,
"MedHOK","540%","$24.4m","Health","Florida","Tampa",147,
"Moore Heating & Air Conditioning","539%","$5.6m","Construction","California","Santa Rosa-Petaluma CA",30,
"Printed Threads","539%","$2.2m","Consumer Products & Services","Texas","Dallas",21,
"Bioplanet","538%","$3.5m","Manufacturing","Texas","Houston",10,
"Sev1Tech","535%","$19.2m","IT Services","Virginia","Washington DC",115,
"Pediatric Home Healthcare","533%","$15.1m","Health","Texas","Dallas",300,
"Two Old Goats","532%","$3.7m","Consumer Products & Services","Texas","Dallas",9,
"LocalSearchForDentists.com","532%","$3.4m","Advertising & Marketing","Texas","Austin",25,
"ShineRetrofits.com","532%","$4.4m","Business Products & Services","Colorado","Denver-Aurora CO",12,
"MuniciPAY","531%","$2.3m","Government Services","Maine","Portland-South Portland-Biddeford ME",5,
"Intellectual Capitol","531%","$2.5m","IT Services","South Carolina","Greenville-Mauldin-Easley SC",31,
"Proactive Controls Group","530%","$5.1m","Construction","Ohio","Cleveland",16,
"The National Center for Faculty Development and Diversity","529%","$2.8m","Education","Michigan","Detroit",6,
"daVIZta","529%","$7.9m","IT Services","New Jersey","New York City",72,
"Ghostery","528%","$15.7m","Software","New York","New York City",75,
"Advanced Powder Solutions","528%","$13.1m","Manufacturing","Texas","Houston",52,
"Dice Communications","528%","$8.7m","Telecommunications","Nebraska","Omaha-Council Bluffs NE-IA",28,
"Global Source Logistics","527%","$9m","Logistics & Transportation","California","Los Angeles",15,
"MGX Copy","527%","$3.4m","Business Products & Services","California","San Diego",30,
"FreeRateUpdate.com","526%","$6.3m","Advertising & Marketing","Pennsylvania","Philadelphia",17,
"vCORE Technology Partners","526%","$27.8m","IT Services","Arizona","Phoenix",25,
"Vets First Choice","526%","$45.2m","Health","Maine","Portland-South Portland-Biddeford ME",146,
"Healthiest You","525%","$3.4m","Health","Arizona","Phoenix",18,
"Mobile Solutions Services","524%","$3.8m","Software","Colorado","Denver-Aurora CO",30,
"GonLED","523%","$2m","Energy","California","Los Angeles",4,
"Sustainable Supply","523%","$9.2m","Retail","Colorado","Denver-Aurora CO",17,
"Dane Street","522%","$21.1m","Health","Massachusetts","Boston",125,
"Landpoint","522%","$30.1m","Engineering","Louisiana","Shreveport-Bossier City LA",225,
"Premier ""The Sinkhole Doctors""","521%","$3.6m","Construction","Florida","Tampa",42,
"Smico Manufacturing Co","520%","$22.8m","Manufacturing","Oklahoma","Oklahoma City OK",102,
"Commercial Fleet Financing","520%","$5.7m","Financial Services","Texas","Dallas",25,
"McDonnell and Associates","520%","$7.8m","Consumer Products & Services","South Carolina","Columbia SC",75,
"Vitality Dental Arts","519%","$2m","Health","Illinois","Chicago",35,
"Revant","519%","$5.7m","Consumer Products & Services","Oregon","Portland OR",16,
"Perseus","519%","$29.4m","Telecommunications","New York","New York City",67,
"R3 Government Solutions","519%","$6m","Government Services","Virginia","Washington DC",40,
"SoftPath Technologies","518%","$4m","IT Services","Michigan","Detroit",130,
"T1V","518%","$3.8m","Business Products & Services","North Carolina","Charlotte",27,
"Factory 360","518%","$10.3m","Advertising & Marketing","New York","New York City",1693,
"Edelberg & Associates","517%","$5.1m","Health","Georgia","Atlanta",33,
"Light Efficient Design","517%","$18.5m","Manufacturing","Illinois","Chicago",16,
"360 Cloud Solutions","517%","$5.3m","Software","Arizona","Phoenix",47,
"Cava Construction and Development","517%","$159.3m","Construction","New York","New York City",72,
"Harrisvaccines","516%","$10.7m","Health","Iowa","Ames IA",40,
"Corefact","516%","$9.2m","Advertising & Marketing","California","San Francisco",50,
"First Soft Solutions","516%","$3.4m","IT Services","New Jersey","New York City",18,
"Holganix","516%","$4.6m","Environmental Services","Pennsylvania","Philadelphia",25,
"Distinctive Workforce Solutions","516%","$74.8m","Business Products & Services","New Jersey","New York City",50,
"Fora Financial","514%","$26.9m","Financial Services","New York","New York City",87,
"Glacier Payments","514%","$5.7m","Financial Services","Montana","Kalispell MT",7,
"Pillar Properties","513%","$16.7m","Real Estate","Washington","Seattle",45,
"Loop1 Systems","512%","$15.4m","IT Services","Texas","Austin",48,
"Sundial Brands","511%","$123m","Consumer Products & Services","New York","New York City",245,
"Toilettree Products","510%","$5.2m","Consumer Products & Services","New York","New York City",5,
"Mathys+Potestio","509%","$5.1m","Advertising & Marketing","Oregon","Portland OR",12,
"Tevora Business Solutions","509%","$14m","Security","California","Los Angeles",29,
"Intelligize","509%","$5.3m","Software","New York","New York City",32,
"SPOC Automation","508%","$62.4m","Energy","Alabama","Birmingham-Hoover AL",100,
"ASF Intermodal","508%","$52.7m","Logistics & Transportation","Alabama","Daphne-Fairhope-Foley AL",72,
"LakePharma","507%","$5.4m","Health","California","San Francisco",36,
"MediaMath","506%","$471.1m","Advertising & Marketing","New York","New York City",659,
"Cache Private Capital Diversified Fund","506%","$3.8m","Financial Services","Utah","Salt Lake City",18,
"Platinum Drive Realty","506%","$3.2m","Real Estate","New York","New York City",46,
"PK4 Media","505%","$13.8m","Advertising & Marketing","California","Los Angeles",31,
"SQA Concepts","505%","$4.9m","IT Services","Virginia","Washington DC",50,
"Express Chem","505%","$2.8m","Environmental Services","Missouri","St. Louis MO-IL",19,
"AMTIS","505%","$10.3m","Government Services","Florida","Orlando FL",93,
"The Rinaldi Group","505%","$137.1m","Construction","New Jersey","New York City",50,
"Franchise Marketing Systems","504%","$2.1m","Business Products & Services","Georgia","Gainesville GA",18,
"Cloudbakers","504%","$2.2m","IT Services","Illinois","Chicago",13,
"Ameex Technologies","503%","$4.1m","IT Services","Illinois","Chicago",222,
"Dealer Online Marketing","502%","$9.2m","Advertising & Marketing","South Carolina","Greenville-Mauldin-Easley SC",56,
"Full Circle Home","502%","$4.2m","Consumer Products & Services","New York","New York City",7,
"Omelet","502%","$27.6m","Advertising & Marketing","California","Los Angeles",90,
"Janz Corporation","502%","$2.8m","Government Services","Ohio","Columbus OH",10,
"GiaSpace","501%","$6.3m","IT Services","Florida","Miami",38,
"TribalVision","499%","$2.4m","Advertising & Marketing","Rhode Island","Providence-New Bedford-Fall River RI-MA",30,
"Obsidian Analysis","499%","$18.2m","Government Services","District of Columbia","Washington DC",70,
"Open Systems Technologies","498%","$2.9m","IT Services","Virginia","Washington DC",30,
"Connectivity","497%","$12.4m","Software","California","Los Angeles",63,
"SRI Tech Solutions","496%","$4.8m","IT Services","Florida","Tampa",65,
"Vital Farms","496%","$28.7m","Food & Beverage","Texas","Austin",45,
"Compass HRM","496%","$2.2m","Software","Florida","Tampa",24,
"United States Construction","494%","$3.8m","Construction","Florida","Miami",4,
"xAd","494%","$61.8m","Advertising & Marketing","New York","New York City",175,
"WorkForce Solutions Group","494%","$19.6m","Human Resources","California","Los Angeles",1400,
"UrbanX Renewables Group","493%","$2.3m","Energy","California","Los Angeles",16,
"AirSage","493%","$12.8m","Software","Georgia","Atlanta",48,
"GetUsROI","493%","$3.5m","Software","Texas","Houston",24,
"Workbox Staffing","493%","$40.5m","Human Resources","Michigan","Grand Rapids-Wyoming MI",70,
"Symphony Placements","492%","$8.4m","Human Resources","Maryland","Baltimore",321,
"Cumulus Global","491%","$4.7m","IT Services","Massachusetts","Worcester MA",10,
"WorldVentures","491%","$315.5m","Travel & Hospitality","Texas","Dallas",390,
"Quality In Real Time","491%","$9.8m","Health","New York","New York City",174,
"Account Control Technology","490%","$209.7m","Financial Services","California","Los Angeles",3900,
"The Ticket Experience","490%","$33.9m","Retail","Texas","Houston",11,
"Box","489%","$124.1m","Software","California","San Jose",1131,
"D'aprile Properties","489%","$5.6m","Real Estate","Illinois","Chicago",21,
"Nutiva","488%","$108.4m","Food & Beverage","California","San Francisco",113,
"Untangle","487%","$18.6m","Security","California","San Jose",60,
"Czero","484%","$2.4m","Engineering","Colorado","Fort Collins-Loveland CO",18,
"Visionist","484%","$14.8m","Government Services","Maryland","Baltimore",61,
"Appleton Learning","483%","$12m","Education","Alabama","Huntsville AL",20,
"VariQ","482%","$26.6m","Government Services","District of Columbia","Washington DC",107,
"YourCause","482%","$5.2m","Software","Texas","Dallas",71,
"Emprise","481%","$10.8m","Engineering","Connecticut","Norwich-New London CT",49,
"MedMal Direct Insurance Company","480%","$12.4m","Insurance","Florida","Jacksonville FL",33,
"Key Lime Interactive","480%","$3.2m","Advertising & Marketing","Florida","Miami",21,
"Logical Position","479%","$5.8m","Advertising & Marketing","Oregon","Portland OR",80,
"24hrsdeals","479%","$5.8m","Consumer Products & Services","Florida","Miami",11,
"PlanOmatic","479%","$3.9m","Software","Colorado","Denver-Aurora CO",20,
"Sol Systems","478%","$36.6m","Financial Services","District of Columbia","Washington DC",30,
"Marketing with you","477%","$1.9m","Advertising & Marketing","Nevada","Las Vegas-Paradise NV",13,
"Zeeto","475%","$32.5m","Advertising & Marketing","California","San Diego",55,
"Blast-One International","475%","$18.3m","Construction","Ohio","Columbus OH",52,
"Diesel Core","474%","$7.8m","Business Products & Services","Texas","Houston",14,
"Mash Technology Group","474%","$3m","IT Services","Massachusetts","Providence-New Bedford-Fall River RI-MA",2,
"Excellence Engineering","472%","$6m","Engineering","Oklahoma","Tulsa OK",28,
"CynergisTek","472%","$12.6m","Security","Texas","Austin",38,
"Devbridge Group","472%","$7.3m","Software","Illinois","Chicago",115,
"Cambridge Security Seals","471%","$7.7m","Security","New York","New York City",35,
"FormulaFolio Investments","471%","$1.9m","Financial Services","Michigan","Grand Rapids-Wyoming MI",25,
"Trend Nation","471%","$19.7m","Retail","Nevada","Las Vegas-Paradise NV",59,
"Compass Professional Health Services","470%","$27.1m","Health","Texas","Dallas",250,
"Relias Learning","469%","$59.5m","Software","North Carolina","Raleigh-Cary NC",296,
"Coldwell Banker Distinctive Properties","469%","$6.3m","Real Estate","Idaho","Hailey ID",130,
"TeleWorld Solutions","469%","$33.2m","Telecommunications","Virginia","Washington DC",315,
"Perfect Water Technologies","468%","$2.3m","Consumer Products & Services","Arizona","Phoenix",8,
"The Cambridge Institute of International Education","468%","$15.8m","Education","Massachusetts","Boston",116,
"Tekzenit","468%","$33.5m","IT Services","Texas","Dallas",114,
"Pathoras","467%","$10.5m","Government Services","Virginia","Washington DC",70,
"70kft","467%","$3.7m","Advertising & Marketing","Texas","Dallas",40,
"Fastport Passport","466%","$3.1m","Travel & Hospitality","New York","New York City",10,
"Gemini Consulting & Services","465%","$8.4m","IT Services","Missouri","St. Louis MO-IL",75,
"Renters Warehouse Arizona","464%","$2.4m","Real Estate","Arizona","Phoenix",38,
"Creminelli Fine Meats","464%","$23.3m","Food & Beverage","Utah","Salt Lake City",42,
"KNIGHT INSURANCE GROUP","464%","$306.4m","Insurance","California","Los Angeles",63,
"Case","463%","$6.2m","Construction","New York","New York City",45,
"basiQa","462%","$2.8m","IT Services","Georgia","Atlanta",16,
"Inspiria Media","462%","$3.4m","Media","New York","New York City",12,
"LinTech Global","462%","$10.1m","Government Services","Michigan","Detroit",80,
"Power Supply","462%","$3.3m","Food & Beverage","Virginia","Washington DC",9,
"Motivity Labs","462%","$6.2m","IT Services","Texas","Dallas",175,
"Budget Dumpster","459%","$20.2m","Environmental Services","Ohio","Cleveland",41,
"PharmaPoint","459%","$12.1m","Health","Alabama","Birmingham-Hoover AL",44,
"Seven Lakes Technologies","459%","$14.3m","Energy","California","Oxnard-Thousand Oaks-Ventura CA",60,
"Cold Spark Media","459%","$2.7m","Advertising & Marketing","Pennsylvania","Pittsburgh PA",8,
"ThinkShout","457%","$2.2m","IT Services","Oregon","Portland OR",18,
"Better Life","457%","$4.4m","Consumer Products & Services","Missouri","St. Louis MO-IL",12,
"Golf Cart King","457%","$3.5m","Consumer Products & Services","Texas","Austin",9,
"AustinCSI","455%","$27.4m","IT Services","Texas","Dallas",194,
"United Capital Source","454%","$3.9m","Financial Services","New York","New York City",17,
"Darren James Real Estate Experts","453%","$2.8m","Real Estate","Louisiana","Baton Rouge LA",28,
"MoTek Technologies","452%","$2.5m","Human Resources","California","Los Angeles",17,
"Acomb Ostendorf & Associates","452%","$6.7m","Travel & Hospitality","Florida","Orlando FL",25,
"EPMA","450%","$2.9m","IT Services","Texas","Houston",30,
"National MedTrans Network","449%","$41.3m","Health","New York","New York City",83,
"5 Generation Bakers","449%","$2.9m","Food & Beverage","Pennsylvania","Pittsburgh PA",39,
"SoftwareCW","447%","$8.4m","Retail","Iowa","Fort Dodge IA",2,
"VIP Corporate Housing","447%","$17.4m","Travel & Hospitality","Illinois","Chicago",30,
"Milestone Community Builders","447%","$123.7m","Real Estate","Texas","Austin",85,
"R.J. Allen & Associates","446%","$25.7m","Construction","Mississippi","Oxford MS",35,
"Pure Incubation","446%","$6.8m","Advertising & Marketing","Massachusetts","Boston",33,
"Precision Sample","445%","$5.1m","Business Products & Services","Colorado","Denver-Aurora CO",17,
"Media Vision USA","445%","$10.6m","Business Products & Services","California","San Francisco",30,
"Souto Foods","443%","$8.7m","Food & Beverage","Georgia","Atlanta",17,
"PrintIt4Less.com","443%","$2.5m","Business Products & Services","Florida","Miami",12,
"Design To Delivery","443%","$6.5m","Government Services","Maryland","Washington DC",71,
"Clarion Security","442%","$5.7m","Security","Tennessee","Memphis TN-MS-AR",311,
"A-1 Express / 1-800Courier","442%","$29m","Logistics & Transportation","Georgia","Atlanta",800,
"Solomon Group","442%","$18.8m","Media","Louisiana","New Orleans-Metairie-Kenner LA",153,
"Arch Systems","442%","$3.8m","Government Services","Maryland","Baltimore",15,
"Shopoff Realty Investments","440%","$6.6m","Real Estate","California","Los Angeles",35,
"AMSYS INNOVATIVE SOLUTIONS","440%","$4.1m","IT Services","Texas","Houston",42,
"First Flight Solutions","440%","$6.1m","Logistics & Transportation","North Carolina","Morehead City NC",1,
"Concorde Holdings","439%","$21.3m","Financial Services","Michigan","Detroit",23,
"Chief Outsiders","439%","$5.4m","Advertising & Marketing","Texas","Houston",39,
"Surge","438%","$12.1m","IT Services","Washington","Seattle",100,
"BLULINK SOLUTIONS","436%","$2.2m","IT Services","Washington","Seattle",25,
"Fathom (Oakland CA)","436%","$8.7m","Manufacturing","California","San Francisco",44,
"Early Growth Financial Services","436%","$6.4m","Financial Services","California","San Jose",92,
"Curant Health","436%","$138.9m","Health","Georgia","Atlanta",103,
"Ascendo Resources","436%","$18.3m","Human Resources","Florida","Miami",65,
"Grass Roots Meetings & Events","435%","$3.3m","Travel & Hospitality","New York","New York City",25,
"Novisync","434%","$8.3m","IT Services","New York","Poughkeepsie-Newburgh-Middletown NY",61,
"Cloud9 Real Time","434%","$7.9m","IT Services","California","San Diego",48,
"Spoonflower","433%","$15.2m","Consumer Products & Services","North Carolina","Durham NC",110,
"Wholesale Screening Solutions","432%","$10.8m","Business Products & Services","Virginia","Washington DC",103,
"Makosi","432%","$10.5m","Financial Services","New York","New York City",80,
"Monte Sano Research","432%","$4.5m","Government Services","Alabama","Huntsville AL",39,
"ThreeBridge Solutions","432%","$38.9m","IT Services","Minnesota","Minneapolis",0,
"PerformTel","432%","$5.2m","Business Products & Services","Minnesota","Minneapolis",200,
"Three Wire Systems","432%","$120.5m","Government Services","Virginia","Washington DC",94,
"Macnak Construction","432%","$19.9m","Construction","Washington","Seattle",41,
"Solomon Consulting Group","431%","$3m","IT Services","Kansas","Kansas City MO-KS",38,
"Mid Atlantic Professionals","430%","$22.8m","Government Services","Maryland","Washington DC",877,
"Universal Asset Management","430%","$54.8m","Logistics & Transportation","Tennessee","Memphis TN-MS-AR",139,
"Merge Design & Interactive","430%","$7.7m","Advertising & Marketing","Illinois","Chicago",23,
"Excell Mobile Distributors","430%","$122.2m","Consumer Products & Services","New Hampshire","Manchester-Nashua NH",17,
"RynohLive","428%","$2m","Software","Virginia","Virginia Beach-Norfolk-Newport News VA-NC",10,
"ProfitOptics","428%","$2.5m","IT Services","Virginia","Richmond VA",21,
"DECA Dental Group","427%","$29.1m","Health","Texas","Dallas",300,
"Argent Associates","426%","$229.4m","Telecommunications","Texas","Dallas",33,
"KPS3 Marketing","426%","$7.5m","Advertising & Marketing","Nevada","Reno-Sparks NV",21,
"Co-construct","425%","$2.8m","Software","Virginia","Charlottesville VA",19,
"Consolidated Construction Services","424%","$4.8m","Construction","California","San Diego",20,
"Sunsight Instruments","423%","$5.3m","Telecommunications","Florida","Orlando FL",11,
"Cradle Solution","423%","$6.8m","Software","Texas","Houston",20,
"Indagare Travel","423%","$15.6m","Travel & Hospitality","New York","New York City",34,
"Platinum Payment Systems","422%","$4.6m","Financial Services","Utah","Provo-Orem UT",40,
"RealSelf","422%","$12.7m","Health","Washington","Seattle",51,
"RKI Exploration & Production","420%","$512.2m","Energy","Oklahoma","Oklahoma City OK",161,
"InspiraFS","420%","$2.2m","Financial Services","Pennsylvania","Pittsburgh PA",13,
"Redhorse","420%","$13.1m","Engineering","California","San Diego",130,
"The Mount Vernon Company","419%","$102.2m","Real Estate","Massachusetts","Boston",27,
"Purple Land Management","419%","$33m","Energy","Texas","Dallas",168,
"Talking Rain Beverage Company","419%","$314.1m","Food & Beverage","Washington","Seattle",309,
"Bannockburn Global Forex","418%","$8.5m","Financial Services","Ohio","Cincinnati",18,
"BioPlus Specialty Pharmacy Services","417%","$512.1m","Health","Florida","Orlando FL",150,
"OneSource Virtual","416%","$63.1m","Business Products & Services","Texas","Dallas",491,
"ColoCrossing","415%","$8.4m","IT Services","New York","Buffalo-Niagara Falls NY",24,
"Safe Haven Security Services","415%","$32.6m","Security","Missouri","Kansas City MO-KS",350,
"Snapshot Interactive","414%","$2.1m","Advertising & Marketing","Tennessee","Nashville-Davidson--Murfreesboro--Franklin TN",25,
"N2 Publishing","413%","$65.7m","Media","North Carolina","Wilmington NC",700,
"Jasper","413%","$67.1m","Software","California","San Jose",420,
"JSL Technologies","412%","$9.1m","Government Services","California","Oxnard-Thousand Oaks-Ventura CA",86,
"Mercom","411%","$156.3m","Government Services","South Carolina","Georgetown SC",77,
"Crown Laboratories","411%","$28.4m","Manufacturing","Tennessee","Johnson City TN",141,
"Cardinal Web Solutions","410%","$2.7m","Advertising & Marketing","Georgia","Atlanta",30,
"ISHPI","410%","$37m","IT Services","South Carolina","Charleston-North Charleston SC",240,
"JDC Group","409%","$17m","IT Services","Georgia","Atlanta",141,
"Nations Reliable Lending","409%","$26.3m","Financial Services","Texas","Houston",308,
"Candoris Technologies","408%","$14.2m","IT Services","Pennsylvania","Lebanon PA",30,
"Environmental Pest Service","408%","$35m","Environmental Services","Florida","Sarasota-Bradenton-Venice FL",360,
"Choice Home Warranty","408%","$42.7m","Insurance","New Jersey","New York City",130,
"Vincodo","407%","$2.9m","Advertising & Marketing","Pennsylvania","Philadelphia",10,
"Avenue Link","407%","$6.9m","Advertising & Marketing","Kansas","Kansas City MO-KS",12,
"TigerSix","407%","$14.1m","Construction","Colorado","Fort Collins-Loveland CO",35,
"Valore","406%","$65.3m","Education","Massachusetts","Boston",46,
"Red Circle Agency","406%","$7.1m","Advertising & Marketing","Minnesota","Minneapolis",25,
"TeleSign","406%","$74.4m","Security","California","Los Angeles",230,
"Madwire","406%","$18.3m","Advertising & Marketing","Colorado","Fort Collins-Loveland CO",132,
"EssenMed House Calls","405%","$5m","Health","New York","New York City",72,
"McKee Homes","405%","$22.1m","Construction","North Carolina","Raleigh-Cary NC",15,
"Action Staffing Solutions","405%","$2.9m","Human Resources","Colorado","Fort Collins-Loveland CO",13,
"ISBX","405%","$6.8m","Software","California","Los Angeles",57,
"Kovarus","404%","$191.2m","IT Services","California","San Francisco",76,
"inSegment","404%","$5.4m","Advertising & Marketing","Massachusetts","Boston",45,
"IntuitiveHro","403%","$21.6m","Human Resources","Arizona","Phoenix",8,
"Synergy Billing","403%","$4.4m","Health","Florida","Deltona-Daytona Beach-Ormond Beach FL",55,
"Divensi","403%","$8.1m","IT Services","Washington","Seattle",90,
"UltimoValue.com","403%","$14.1m","Consumer Products & Services","California","San Diego",19,
"StraCon","402%","$4.3m","Government Services","Texas","Dallas",47,
"MobileFuse","401%","$13.9m","Media","New York","New York City",41,
"Dream Finders Homes","401%","$122.9m","Real Estate","Florida","Jacksonville FL",78,
"ApTask","400%","$28.1m","IT Services","New Jersey","New York City",102,
"Brewery Branding Co.","400%","$3.2m","Advertising & Marketing","Oregon","Portland OR",8,
"Marathon Health","400%","$38.1m","Health","Vermont","Burlington-South Burlington VT",346,
"Transportation One","399%","$17m","Logistics & Transportation","Illinois","Chicago",22,
"Free Flow Wines","398%","$2.9m","Food & Beverage","California","Napa CA",43,
"ShoeZoo.com","398%","$25m","Retail","California","Los Angeles",38,
"Benaissance","398%","$13.3m","Insurance","Nebraska","Omaha-Council Bluffs NE-IA",102,
"BlueMetal","397%","$22.5m","IT Services","Massachusetts","Boston",108,
"Spruce Technology","397%","$15.6m","IT Services","New Jersey","New York City",150,
"Prepay Nation","397%","$112m","Financial Services","Pennsylvania","Philadelphia",12,
"How to Manage a Small Law Firm","397%","$3m","Business Products & Services","Florida","Miami",22,
"WomenCertified","397%","$2m","Advertising & Marketing","Florida","Miami",13,
"Audience Partners","396%","$23.1m","Advertising & Marketing","Pennsylvania","Philadelphia",58,
"Camp Gladiator","396%","$10.2m","Consumer Products & Services","Texas","Austin",43,
"Maricich Healthcare Communications","396%","$7.5m","Advertising & Marketing","California","Los Angeles",25,
"Medical Shipment","396%","$3.7m","Health","Illinois","Chicago",16,
"Productive Edge","396%","$16.4m","Consumer Products & Services","Illinois","Chicago",86,
"Bluetube","395%","$4.3m","Advertising & Marketing","Georgia","Atlanta",40,
"Elite Pacific Properties","395%","$8.3m","Real Estate","Hawaii","Honolulu HI",7,
"Own The Room","395%","$2.7m","Business Products & Services","New Jersey","New York City",12,
"The Powers Company","394%","$12.8m","Business Products & Services","Georgia","Gainesville GA",34,
"VersaTech","394%","$10.8m","IT Services","Maryland","Baltimore",40,
"Motivate Design","393%","$4.5m","Business Products & Services","New York","New York City",30,
"On Point Custom Homes","393%","$18.3m","Construction","Texas","Houston",10,
"Midwest Equity Mortgage","392%","$19.7m","Financial Services","Illinois","Chicago",112,
"Darton Group Consulting","392%","$16.6m","Business Products & Services","North Carolina","Charlotte",33,
"Magnetic","392%","$46.2m","Advertising & Marketing","New York","New York City",145,
"WOW Baking Company","390%","$7.4m","Food & Beverage","Washington","Seattle",68,
"Loyal 9 Marketing","390%","$5.4m","Advertising & Marketing","New Jersey","New York City",51,
"Pixafy","389%","$6.3m","Software","New York","New York City",60,
"Sellpoints","389%","$19.7m","Advertising & Marketing","California","San Francisco",42,
"Zone Enterprises","386%","$12.1m","Manufacturing","Missouri","St. Louis MO-IL",30,
"Summit Consulting","386%","$19.2m","Government Services","District of Columbia","Washington DC",100,
"Blue Acorn","386%","$6.6m","IT Services","South Carolina","Charleston-North Charleston SC",80,
"Back Forty Beer Co.","385%","$2.1m","Food & Beverage","Alabama","Gadsden AL",22,
"Premier Healthcare Exchange","385%","$96m","Insurance","New Jersey","New York City",274,
"Cervello","384%","$17.3m","IT Services","Massachusetts","Boston",79,
"Spokeo","384%","$55.8m","Consumer Products & Services","California","Los Angeles",150,
"Noah Consulting","384%","$38.5m","Business Products & Services","Texas","Houston",103,
"Safe Money Millionaire","384%","$4.1m","Financial Services","Utah","Salt Lake City",26,
"Nexgen Wireless","384%","$23.8m","Telecommunications","Illinois","Chicago",180,
"Elemental Technologies","383%","$49.1m","Software","Oregon","Portland OR",209,
"Advantages","383%","$4.3m","Advertising & Marketing","New York","New York City",16,
"Tailgate Guys","382%","$3.3m","Travel & Hospitality","Alabama","Auburn-Opelika AL",110,
"Agape Precision Manufacturing","382%","$4.6m","Manufacturing","Pennsylvania","Philadelphia",38,
"Apothecary by Design","382%","$89.8m","Health","Maine","Portland-South Portland-Biddeford ME",80,
"FastMed Urgent Care","382%","$81.1m","Health","North Carolina","Raleigh-Cary NC",1200,
"Konnect Public Relations","381%","$3.2m","Advertising & Marketing","California","Los Angeles",29,
"Centerfield Media","381%","$52.9m","Advertising & Marketing","California","Los Angeles",45,
"Punchkick Interactive","381%","$8.4m","Advertising & Marketing","Illinois","Chicago",54,
"WeddingWire","381%","$48.7m","Consumer Products & Services","Maryland","Washington DC",372,
"First Guaranty Mortgage","381%","$134.6m","Financial Services","Virginia","Washington DC",450,
"Strongbridge","380%","$14.5m","Government Services","Virginia","Washington DC",117,
"DALLASWHITE PROPERTY RESTORATION","379%","$8m","Construction","Nevada","Las Vegas-Paradise NV",30,
"Bespoke Partners","379%","$4.6m","Human Resources","California","San Diego",13,
"ARCA","377%","$115.4m","Financial Services","North Carolina","Burlington NC",461,
"Big Sky Enterprises","377%","$10.2m","Construction","New Jersey","Philadelphia",8,
"Ataraxis","376%","$49.1m","Human Resources","Idaho","Boise City-Nampa ID",14,
"PhishLabs","376%","$4.4m","Security","South Carolina","Charleston-North Charleston SC",40,
"Topgolf","376%","$163.4m","Consumer Products & Services","Texas","Dallas",4100,
"Business Promotion","375%","$5.1m","Advertising & Marketing","Utah","Provo-Orem UT",70,
"Loenbro","375%","$181.4m","Energy","Montana","Great Falls MT",656,
